nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.974093914031982422e+00,2.964057445526123047e+00,2.954363346099853516e+00,2.944731950759887695e+00,2.934278964996337891e+00,2.927774906158447266e+00,2.921300172805786133e+00,2.914853572845458984e+00,2.908906936645507812e+00,2.903434514999389648e+00,2.864681959152221680e+00,2.853326559066772461e+00,2.842418193817138672e+00,2.835209608078002930e+00,2.830051422119140625e+00,2.824912309646606445e+00,2.820139408111572266e+00,2.817374467849731445e+00,2.814680099487304688e+00,2.811993598937988281e+00,2.810133457183837891e+00,2.808537244796752930e+00,2.807104587554931641e+00,2.806103467941284180e+00,2.805199384689331055e+00,2.804627180099487305e+00,2.804265022277832031e+00,2.805316925048828125e+00,2.806512594223022461e+00,2.808150291442871094e+00,2.810616254806518555e+00,2.813682079315185547e+00,2.817496776580810547e+00,2.823715448379516602e+00,2.828924894332885742e+00,2.836011648178100586e+00,2.908644199371337891e+00,2.910766601562500000e+00,2.914348840713500977e+00,2.917343139648437500e+00,2.920344114303588867e+00,2.923350811004638672e+00,2.926363945007324219e+00,2.929383277893066406e+00,2.935583591461181641e+00,2.942973375320434570e+00,2.950400590896606445e+00,2.957865715026855469e+00,2.972543239593505859e+00,2.986250638961791992e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.978369235992431641e+00,2.968473911285400391e+00,2.957116603851318359e+00,2.945846080780029297e+00,2.936656236648559570e+00,2.930141925811767578e+00,2.923656225204467773e+00,2.917199611663818359e+00,2.910824775695800781e+00,2.905361652374267578e+00,2.866636514663696289e+00,2.855265617370605469e+00,2.843987703323364258e+00,2.836329221725463867e+00,2.831166982650756836e+00,2.826157093048095703e+00,2.821235418319702148e+00,2.818267822265625000e+00,2.815571784973144531e+00,2.812880754470825195e+00,2.810674667358398438e+00,2.809078216552734375e+00,2.807574510574340820e+00,2.806494712829589844e+00,2.805590391159057617e+00,2.804930210113525391e+00,2.804649114608764648e+00,2.805681705474853516e+00,2.806876182556152344e+00,2.808623075485229492e+00,2.810994863510131836e+00,2.814061641693115234e+00,2.817944765090942383e+00,2.824271917343139648e+00,2.829469442367553711e+00,2.836765527725219727e+00,2.912082433700561523e+00,2.913938045501708984e+00,2.916931629180908203e+00,2.919931650161743164e+00,2.922937870025634766e+00,2.925949811935424805e+00,2.928968429565429688e+00,2.932346343994140625e+00,2.939372539520263672e+00,2.946781396865844727e+00,2.954228401184082031e+00,2.961712598800659180e+00,2.975520372390747070e+00,2.989504814147949219e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.982217550277709961e+00,2.974146842956542969e+00,2.962874650955200195e+00,2.951560258865356445e+00,2.940919637680053711e+00,2.933606386184692383e+00,2.926627397537231445e+00,2.919681549072265625e+00,2.913110494613647461e+00,2.907352685928344727e+00,2.902133226394653320e+00,2.857207298278808594e+00,2.845910787582397461e+00,2.837597370147705078e+00,2.832620382308959961e+00,2.827661275863647461e+00,2.822719335556030273e+00,2.819161891937255859e+00,2.816463947296142578e+00,2.813771247863769531e+00,2.811406850814819336e+00,2.809619188308715820e+00,2.808044672012329102e+00,2.806952476501464844e+00,2.805981874465942383e+00,2.805233716964721680e+00,2.805033445358276367e+00,2.806066274642944336e+00,2.807240247726440430e+00,2.809095859527587891e+00,2.811373710632324219e+00,2.814475297927856445e+00,2.818392753601074219e+00,2.824636220932006836e+00,2.830014467239379883e+00,2.837519884109497070e+00,2.914462566375732422e+00,2.916839122772216797e+00,2.919977188110351562e+00,2.922900199890136719e+00,2.925828933715820312e+00,2.928763628005981445e+00,2.931704044342041016e+00,2.935857772827148438e+00,2.943310022354125977e+00,2.950800657272338867e+00,2.958329200744628906e+00,2.965627670288085938e+00,2.979732751846313477e+00,2.992161273956298828e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.993510246276855469e+00,2.977984428405761719e+00,2.968655347824096680e+00,2.957296848297119141e+00,2.946285724639892578e+00,2.938036203384399414e+00,2.931035995483398438e+00,2.924069404602050781e+00,2.917135477066040039e+00,2.910821199417114258e+00,2.904243707656860352e+00,2.858936786651611328e+00,2.847389698028564453e+00,2.838947296142578125e+00,2.834131479263305664e+00,2.829167127609252930e+00,2.824219942092895508e+00,2.820439100265502930e+00,2.817357063293457031e+00,2.814662694931030273e+00,2.812230825424194336e+00,2.810159921646118164e+00,2.808564186096191406e+00,2.807422399520874023e+00,2.806372880935668945e+00,2.805537223815917969e+00,2.805417776107788086e+00,2.806450843811035156e+00,2.807604074478149414e+00,2.809569120407104492e+00,2.811813354492187500e+00,2.814922571182250977e+00,2.818841218948364258e+00,2.824783086776733398e+00,2.830559492111206055e+00,2.838274478912353516e+00,2.916764259338378906e+00,2.919721841812133789e+00,2.923169136047363281e+00,2.926098585128784180e+00,2.929033994674682617e+00,2.931975126266479492e+00,2.934921979904174805e+00,2.940243005752563477e+00,2.947717905044555664e+00,2.955230474472045898e+00,2.962368488311767578e+00,2.970024824142456055e+00,2.984171867370605469e+00,2.993872404098510742e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.981831789016723633e+00,2.973763465881347656e+00,2.963055372238159180e+00,2.951740026473999023e+00,2.943141937255859375e+00,2.935457944869995117e+00,2.928470134735107422e+00,2.921515464782714844e+00,2.915355920791625977e+00,2.909216642379760742e+00,2.860377311706542969e+00,2.848819017410278320e+00,2.840110540390014648e+00,2.835625410079956055e+00,2.830674648284912109e+00,2.825722217559814453e+00,2.821772098541259766e+00,2.818312168121337891e+00,2.815554141998291016e+00,2.813055276870727539e+00,2.810819864273071289e+00,2.809104919433593750e+00,2.807892322540283203e+00,2.806800127029418945e+00,2.805860042572021484e+00,2.805802106857299805e+00,2.806835651397705078e+00,2.807968139648437500e+00,2.810042619705200195e+00,2.812287569046020508e+00,2.815369606018066406e+00,2.819289684295654297e+00,2.824930191040039062e+00,2.831104993820190430e+00,2.839029312133789062e+00,2.919090270996093750e+00,2.922610282897949219e+00,2.926138401031494141e+00,2.929303884506225586e+00,2.932245731353759766e+00,2.935193538665771484e+00,2.938147068023681641e+00,2.944641351699829102e+00,2.952138662338256836e+00,2.959632158279418945e+00,2.965259790420532227e+00,2.974435091018676758e+00,2.987694978713989258e+00,2.995584964752197266e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.985689163208007812e+00,2.977599859237670898e+00,2.968836784362792969e+00,2.957477092742919922e+00,2.948516130447387695e+00,2.940004825592041016e+00,2.932884454727172852e+00,2.925908565521240234e+00,2.919759988784790039e+00,2.914206266403198242e+00,2.861770153045654297e+00,2.850249528884887695e+00,2.841274499893188477e+00,2.836786031723022461e+00,2.832183599472045898e+00,2.827225923538208008e+00,2.823106765747070312e+00,2.819643259048461914e+00,2.816446542739868164e+00,2.813880443572998047e+00,2.811643600463867188e+00,2.809645652770996094e+00,2.808362722396850586e+00,2.807270050048828125e+00,2.806251287460327148e+00,2.806186676025390625e+00,2.807220220565795898e+00,2.808332443237304688e+00,2.810516119003295898e+00,2.812761783599853516e+00,2.815817117691040039e+00,2.819738388061523438e+00,2.825077056884765625e+00,2.831650495529174805e+00,2.839868068695068359e+00,2.921977519989013672e+00,2.925504446029663086e+00,2.929039478302001953e+00,2.932516336441040039e+00,2.935464620590209961e+00,2.938418865203857422e+00,2.941571474075317383e+00,2.949052810668945312e+00,2.956572532653808594e+00,2.962517976760864258e+00,2.968156576156616211e+00,2.978858232498168945e+00,2.989400625228881836e+00,2.997299909591674805e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.989556789398193359e+00,2.981446266174316406e+00,2.973379850387573242e+00,2.963236570358276367e+00,2.953910112380981445e+00,2.945367574691772461e+00,2.937311887741088867e+00,2.930315256118774414e+00,2.924177408218383789e+00,2.918752431869506836e+00,2.863002300262451172e+00,2.851681709289550781e+00,2.842439413070678711e+00,2.837947130203247070e+00,2.833468914031982422e+00,2.828731298446655273e+00,2.824442148208618164e+00,2.820975542068481445e+00,2.817517518997192383e+00,2.814705848693847656e+00,2.812467813491821289e+00,2.810233354568481445e+00,2.808832883834838867e+00,2.807739973068237305e+00,2.806647777557373047e+00,2.806571245193481445e+00,2.807605266571044922e+00,2.808747053146362305e+00,2.810989856719970703e+00,2.813235998153686523e+00,2.816264629364013672e+00,2.820187091827392578e+00,2.825224161148071289e+00,2.832204341888427734e+00,2.840778350830078125e+00,2.924870491027832031e+00,2.928404092788696289e+00,2.931946516036987305e+00,2.935497283935546875e+00,2.938690662384033203e+00,2.941651105880737305e+00,2.945974111557006836e+00,2.953478097915649414e+00,2.959780931472778320e+00,2.965409517288208008e+00,2.971059560775756836e+00,2.983241796493530273e+00,2.991108655929565430e+00,2.999016523361206055e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.993434190750122070e+00,2.985302686691284180e+00,2.977215290069580078e+00,2.969018697738647461e+00,2.959324121475219727e+00,2.950750112533569336e+00,2.942225694656372070e+00,2.934734821319580078e+00,2.928607940673828125e+00,2.923166751861572266e+00,2.864235401153564453e+00,2.853053569793701172e+00,2.843605518341064453e+00,2.839109420776367188e+00,2.834627628326416016e+00,2.830159902572631836e+00,2.825779199600219727e+00,2.822309255599975586e+00,2.818847894668579102e+00,2.815536737442016602e+00,2.813292503356933594e+00,2.811056852340698242e+00,2.809303522109985352e+00,2.808210134506225586e+00,2.807117700576782227e+00,2.806956052780151367e+00,2.807990312576293945e+00,2.809219837188720703e+00,2.811463594436645508e+00,2.813710689544677734e+00,2.816712379455566406e+00,2.820635795593261719e+00,2.845043897628784180e+00,2.855360269546508789e+00,2.924319744110107422e+00,2.927768945693969727e+00,2.931309700012207031e+00,2.934859275817871094e+00,2.938416957855224609e+00,2.941923618316650391e+00,2.944890737533569336e+00,2.950389623641967773e+00,2.957049369812011719e+00,2.962667465209960938e+00,2.968306779861450195e+00,2.973968029022216797e+00,2.984942674636840820e+00,2.992818117141723633e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.995887756347656250e+00,2.988108396530151367e+00,2.980369567871093750e+00,2.972670555114746094e+00,2.964757442474365234e+00,2.956152200698852539e+00,2.947596549987792969e+00,2.939167976379394531e+00,2.933052301406860352e+00,2.927594184875488281e+00,2.922156810760498047e+00,2.854278564453125000e+00,2.844772338867187500e+00,2.840272903442382812e+00,2.855547428131103516e+00,2.843079090118408203e+00,2.837105989456176758e+00,2.832041263580322266e+00,2.829322099685668945e+00,2.826924800872802734e+00,2.825260400772094727e+00,2.824237823486328125e+00,2.823271274566650391e+00,2.822670221328735352e+00,2.823374271392822266e+00,2.824078321456909180e+00,2.824741840362548828e+00,2.826484203338623047e+00,2.828996896743774414e+00,2.831489801406860352e+00,2.834723472595214844e+00,2.840157985687255859e+00,2.845207691192626953e+00,2.855132102966308594e+00,2.927134275436401367e+00,2.930673360824584961e+00,2.934221029281616211e+00,2.937777757644653320e+00,2.941342592239379883e+00,2.944916009902954102e+00,2.948137283325195312e+00,2.954322814941406250e+00,2.959930181503295898e+00,2.965559244155883789e+00,2.971209764480590820e+00,2.977984189987182617e+00,2.986645221710205078e+00,2.994529962539672852e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.997684717178344727e+00,2.989506959915161133e+00,2.981760740280151367e+00,2.974054574966430664e+00,2.966714620590209961e+00,2.958831310272216797e+00,2.950990200042724609e+00,2.943190336227416992e+00,2.937105894088745117e+00,2.931561231613159180e+00,2.926037073135375977e+00,2.921304702758789062e+00,2.915914773941040039e+00,2.910652160644531250e+00,2.857188224792480469e+00,2.844406604766845703e+00,2.838155508041381836e+00,2.833043336868286133e+00,2.830240488052368164e+00,2.828033208847045898e+00,2.826308488845825195e+00,2.825293779373168945e+00,2.824398279190063477e+00,2.823668718338012695e+00,2.824373245239257812e+00,2.825054645538330078e+00,2.825712919235229492e+00,2.827249050140380859e+00,2.829762935638427734e+00,2.832228183746337891e+00,2.835084915161132812e+00,2.840443134307861328e+00,2.845371723175048828e+00,2.854414701461791992e+00,2.930026054382324219e+00,2.933575153350830078e+00,2.937133073806762695e+00,2.940699577331542969e+00,2.944273948669433594e+00,2.947854518890380859e+00,2.951600790023803711e+00,2.957198143005371094e+00,2.962816715240478516e+00,2.968456745147705078e+00,2.974118232727050781e+00,2.980550050735473633e+00,2.988654851913452148e+00,2.996803998947143555e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.990906715393066406e+00,2.983153104782104492e+00,2.975440025329589844e+00,2.968209743499755859e+00,2.960628509521484375e+00,2.952777862548828125e+00,2.944968700408935547e+00,2.940235137939453125e+00,2.934678316116333008e+00,2.929142475128173828e+00,2.925444841384887695e+00,2.920666694641113281e+00,2.915336847305297852e+00,2.859245300292968750e+00,2.845735311508178711e+00,2.839162111282348633e+00,2.834046363830566406e+00,2.831351518630981445e+00,2.829142332077026367e+00,2.827357530593872070e+00,2.826422452926635742e+00,2.825525760650634766e+00,2.824668169021606445e+00,2.825367450714111328e+00,2.826025485992431641e+00,2.826684236526489258e+00,2.828014373779296875e+00,2.830500364303588867e+00,2.832966804504394531e+00,2.835446357727050781e+00,2.840606689453125000e+00,2.845535993576049805e+00,2.853682279586791992e+00,2.932505846023559570e+00,2.936061143875122070e+00,2.939625024795532227e+00,2.943197488784790039e+00,2.946778774261474609e+00,2.950368642807006836e+00,2.954447746276855469e+00,2.959828138351440430e+00,2.965457201004028320e+00,2.971107482910156250e+00,2.976779460906982422e+00,2.983357906341552734e+00,2.991478204727172852e+00,2.999642610549926758e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.992307662963867188e+00,2.984546899795532227e+00,2.976826667785644531e+00,2.969667434692382812e+00,2.962428092956542969e+00,2.954567670822143555e+00,2.946749210357666016e+00,2.943055868148803711e+00,2.937801837921142578e+00,2.932254314422607422e+00,2.928982973098754883e+00,2.925376653671264648e+00,2.920029163360595703e+00,2.861473321914672852e+00,2.847154140472412109e+00,2.840302467346191406e+00,2.835114240646362305e+00,2.832496166229248047e+00,2.830270528793334961e+00,2.828449726104736328e+00,2.827551841735839844e+00,2.826654434204101562e+00,2.825757741928100586e+00,2.826338291168212891e+00,2.826997280120849609e+00,2.827656507492065430e+00,2.828774213790893555e+00,2.831237792968750000e+00,2.833705663681030273e+00,2.836162090301513672e+00,2.840773105621337891e+00,2.845705032348632812e+00,2.853551387786865234e+00,2.935320615768432617e+00,2.938551187515258789e+00,2.942121028900146484e+00,2.945699930191040039e+00,2.949287176132202148e+00,2.952883243560791016e+00,2.957362413406372070e+00,2.962457656860351562e+00,2.968096733093261719e+00,2.973757505416870117e+00,2.979439735412597656e+00,2.986358404159545898e+00,2.994306802749633789e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.994971752166748047e+00,2.985942125320434570e+00,2.978242158889770508e+00,2.971126556396484375e+00,2.964044332504272461e+00,2.956359863281250000e+00,2.948531627655029297e+00,2.945335388183593750e+00,2.940932273864746094e+00,2.935372829437255859e+00,2.932529687881469727e+00,2.930101394653320312e+00,2.924736976623535156e+00,2.863704919815063477e+00,2.848586797714233398e+00,2.841571807861328125e+00,2.836585760116577148e+00,2.833824872970581055e+00,2.831597089767456055e+00,2.829582691192626953e+00,2.828684091567993164e+00,2.827785968780517578e+00,2.826820135116577148e+00,2.827111482620239258e+00,2.827765941619873047e+00,2.828420400619506836e+00,2.829270362854003906e+00,2.831710100173950195e+00,2.834154605865478516e+00,2.836653232574462891e+00,2.840950489044189453e+00,2.845883131027221680e+00,2.853478670120239258e+00,2.938212871551513672e+00,2.941045522689819336e+00,2.944621324539184570e+00,2.948206186294555664e+00,2.951799631118774414e+00,2.955463647842407227e+00,2.960282802581787109e+00,2.965117692947387695e+00,2.970741510391235352e+00,2.976412057876586914e+00,2.982104301452636719e+00,2.989395856857299805e+00,2.997140645980834961e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.987338304519653320e+00,2.979709625244140625e+00,2.972586870193481445e+00,2.965497970581054688e+00,2.958154201507568359e+00,2.950466632843017578e+00,2.947618246078491211e+00,2.944069385528564453e+00,2.938498020172119141e+00,2.936085224151611328e+00,2.934030055999755859e+00,2.929459810256958008e+00,2.925912857055664062e+00,2.850127935409545898e+00,2.842842102050781250e+00,2.838113069534301758e+00,2.835154771804809570e+00,2.832914829254150391e+00,2.830716371536254883e+00,2.829817056655883789e+00,2.828902244567871094e+00,2.827839612960815430e+00,2.827814340591430664e+00,2.828469038009643555e+00,2.829162836074829102e+00,2.829919576644897461e+00,2.832149982452392578e+00,2.834596633911132812e+00,2.837153434753417969e+00,2.841128110885620117e+00,2.846156358718872070e+00,2.852951049804687500e+00,2.941111087799072266e+00,2.943833112716674805e+00,2.947126150131225586e+00,2.950716972351074219e+00,2.954316616058349609e+00,2.958380460739135742e+00,2.963208913803100586e+00,2.968053340911865234e+00,2.973390579223632812e+00,2.979071378707885742e+00,2.985095262527465820e+00,2.992439746856689453e+00,2.999979972839355469e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.988736152648925781e+00,2.981178522109985352e+00,2.974048852920532227e+00,2.966953039169311523e+00,2.959891080856323242e+00,2.952757596969604492e+00,2.949904918670654297e+00,2.947057962417602539e+00,2.941711664199829102e+00,2.939649105072021484e+00,2.937588930130004883e+00,2.934198379516601562e+00,2.930630207061767578e+00,2.851728677749633789e+00,2.844113588333129883e+00,2.839642286300659180e+00,2.836486101150512695e+00,2.834228754043579102e+00,2.831970214843750000e+00,2.830950975418090820e+00,2.829923152923583984e+00,2.828860044479370117e+00,2.828517436981201172e+00,2.829175949096679688e+00,2.829932451248168945e+00,2.830689430236816406e+00,2.832590103149414062e+00,2.835096120834350586e+00,2.837653875350952148e+00,2.841305494308471680e+00,2.846429586410522461e+00,2.852423429489135742e+00,2.944014549255371094e+00,2.946742296218872070e+00,2.949635028839111328e+00,2.953231811523437500e+00,2.956837892532348633e+00,2.961302518844604492e+00,2.966140747070312500e+00,2.970994949340820312e+00,2.976044654846191406e+00,2.981735467910766602e+00,2.988130331039428711e+00,2.995489597320556641e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.992263317108154297e+00,2.982649087905883789e+00,2.975512266159057617e+00,2.968409538269042969e+00,2.961340188980102539e+00,2.955052137374877930e+00,2.952195167541503906e+00,2.949343681335449219e+00,2.945289373397827148e+00,2.943221569061279297e+00,2.941156387329101562e+00,2.938951730728149414e+00,2.935362815856933594e+00,2.853261232376098633e+00,2.845574855804443359e+00,2.841172933578491211e+00,2.837808370590209961e+00,2.835543870925903320e+00,2.833283185958862305e+00,2.832009553909301758e+00,2.830944776535034180e+00,2.829880952835083008e+00,2.829221487045288086e+00,2.829945802688598633e+00,2.830702543258666992e+00,2.831459999084472656e+00,2.833041667938232422e+00,2.835595607757568359e+00,2.838154315948486328e+00,2.841552495956420898e+00,2.846735000610351562e+00,2.852133989334106445e+00,2.946923971176147461e+00,2.949656963348388672e+00,2.952395439147949219e+00,2.955751419067382812e+00,2.959398984909057617e+00,2.964230775833129883e+00,2.969078779220581055e+00,2.973942279815673828e+00,2.978821992874145508e+00,2.984404325485229492e+00,2.991171598434448242e+00,2.998545646667480469e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.995418071746826172e+00,2.984760761260986328e+00,2.977676153182983398e+00,2.970625400543212891e+00,2.963607788085937500e+00,2.957416772842407227e+00,2.954524993896484375e+00,2.951639175415039062e+00,2.948875427246093750e+00,2.946802616119384766e+00,2.944630384445190430e+00,2.942436695098876953e+00,2.940110921859741211e+00,2.854694128036499023e+00,2.846658229827880859e+00,2.842311859130859375e+00,2.838773727416992188e+00,2.836536169052124023e+00,2.834302663803100586e+00,2.832851886749267578e+00,2.831810712814331055e+00,2.830770492553710938e+00,2.829939603805541992e+00,2.830693960189819336e+00,2.831448793411254883e+00,2.832204341888427734e+00,2.833582401275634766e+00,2.836126565933227539e+00,2.838693141937255859e+00,2.841938257217407227e+00,2.847233533859252930e+00,2.852437019348144531e+00,2.949839353561401367e+00,2.952577829360961914e+00,2.955321311950683594e+00,2.958275079727172852e+00,2.962323188781738281e+00,2.967164754867553711e+00,2.972022294998168945e+00,2.976895570755004883e+00,2.981785058975219727e+00,2.987077951431274414e+00,2.994218826293945312e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.996349096298217773e+00,2.987799882888793945e+00,2.980940580368041992e+00,2.973874092102050781e+00,2.966840982437133789e+00,2.960387945175170898e+00,2.956976890563964844e+00,2.954086065292358398e+00,2.950690746307373047e+00,2.948487758636474609e+00,2.946288347244262695e+00,2.944092035293579102e+00,2.941810846328735352e+00,2.856128692626953125e+00,2.847821712493896484e+00,2.843377351760864258e+00,2.839618921279907227e+00,2.837380170822143555e+00,2.835154533386230469e+00,2.833549976348876953e+00,2.832508325576782227e+00,2.831510782241821289e+00,2.830753803253173828e+00,2.831407546997070312e+00,2.832162857055664062e+00,2.833019733428955078e+00,2.834259510040283203e+00,2.836694240570068359e+00,2.839238166809082031e+00,2.842218399047851562e+00,2.847713708877563477e+00,2.852937698364257812e+00,2.952758073806762695e+00,2.955504417419433594e+00,2.958253383636474609e+00,2.961007356643676758e+00,2.965253353118896484e+00,2.970104455947875977e+00,2.974971771240234375e+00,2.979854583740234375e+00,2.984753847122192383e+00,2.989904403686523438e+00,2.997425079345703125e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.997280359268188477e+00,2.989511489868164062e+00,2.984211683273315430e+00,2.977129697799682617e+00,2.970081567764282227e+00,2.963590860366821289e+00,2.959432601928710938e+00,2.956537246704101562e+00,2.953112840652465820e+00,2.950150012969970703e+00,2.947948217391967773e+00,2.945749521255493164e+00,2.943455219268798828e+00,2.858190059661865234e+00,2.849359512329101562e+00,2.844472169876098633e+00,2.840464830398559570e+00,2.838225603103637695e+00,2.836006879806518555e+00,2.834248304367065430e+00,2.833206176757812500e+00,2.832428216934204102e+00,2.831670761108398438e+00,2.832121372222900391e+00,2.832939147949218750e+00,2.833876609802246094e+00,2.834937095642089844e+00,2.837373018264770508e+00,2.839813232421875000e+00,2.842499017715454102e+00,2.847995042800903320e+00,2.853438377380371094e+00,2.955070734024047852e+00,2.957838773727416992e+00,2.960611820220947266e+00,2.963390111923217773e+00,2.967969655990600586e+00,2.972826719284057617e+00,2.977699518203735352e+00,2.982588052749633789e+00,2.987493038177490234e+00,2.993695497512817383e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.998212575912475586e+00,2.991225481033325195e+00,2.987490177154541016e+00,2.980392694473266602e+00,2.973329067230224609e+00,2.966801166534423828e+00,2.961892604827880859e+00,2.958992481231689453e+00,2.955705642700195312e+00,2.951814413070678711e+00,2.949609994888305664e+00,2.947403430938720703e+00,2.945101261138916016e+00,2.863095998764038086e+00,2.850898981094360352e+00,2.845573186874389648e+00,2.841351270675659180e+00,2.839079856872558594e+00,2.836859703063964844e+00,2.834947109222412109e+00,2.834104776382446289e+00,2.833346366882324219e+00,2.832588195800781250e+00,2.832858800888061523e+00,2.833796262741088867e+00,2.834734439849853516e+00,2.835673093795776367e+00,2.838051795959472656e+00,2.840435028076171875e+00,2.842817306518554688e+00,2.848070859909057617e+00,2.853528738021850586e+00,2.957386970520019531e+00,2.960158824920654297e+00,2.962936401367187500e+00,2.966157913208007812e+00,2.970668792724609375e+00,2.975534439086914062e+00,2.980416297912597656e+00,2.985313892364501953e+00,2.990227699279785156e+00,2.997403860092163086e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.999145030975341797e+00,2.992941141128540039e+00,2.989217996597290039e+00,2.983662843704223633e+00,2.976583719253540039e+00,2.970018148422241211e+00,2.965047121047973633e+00,2.961451768875122070e+00,2.958302736282348633e+00,2.953480720520019531e+00,2.951273679733276367e+00,2.949054002761840820e+00,2.946749448776245117e+00,2.944448232650756836e+00,2.853505849838256836e+00,2.846971988677978516e+00,2.842677831649780273e+00,2.839993953704833984e+00,2.837776184082031250e+00,2.835655689239501953e+00,2.834893941879272461e+00,2.834132671356201172e+00,2.833371639251708984e+00,2.833413124084472656e+00,2.834284067153930664e+00,2.835155248641967773e+00,2.836099386215209961e+00,2.838162899017333984e+00,2.840513944625854492e+00,2.843025207519531250e+00,2.847815275192260742e+00,2.853322029113769531e+00,2.868584871292114258e+00,2.962483167648315430e+00,2.965265035629272461e+00,2.968979120254516602e+00,2.973481893539428711e+00,2.978247404098510742e+00,2.983137845993041992e+00,2.988044738769531250e+00,2.992967367172241211e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
